eiaid,entity,state,customers,eia_cost_per_kwh,offpeak_tou_cost_per_kwh,cost_per_kwh
14668,Peninsula Light Company,WA,34013.0,0.10398550999999999,,0.10398550999999999
14711,Pennsylvania Electric Co,NY,3250.0,0.10172763,0.0728256428571428,0.0728256428571428
14711,Pennsylvania Electric Co,PA,381347.0,0.14467982,0.0728256428571428,0.0728256428571428
14716,Pennsylvania Power Co,PA,113888.0,0.12758244,,0.12758244
14724,Pennyrile Rural Electric Coop,KY,39266.0,0.11681350000000001,,0.11681350000000001
14468,People's Cooperative Services,MN,21090.0,0.14770161,,0.14770161
14775,People's Electric Cooperative,OK,14079.0,0.12076394,,0.12076394
21111,Perennial Public Power Dist,NE,3494.0,0.10630416000000001,,0.10630416000000001
14856,Petersburg Borough - (AK),AK,1391.0,0.10203313,,0.10203313
14864,Petit Jean Electric Coop Corp,AR,18380.0,0.11284773999999999,,0.11284773999999999
14954,Philippi Municipal Electric,WV,1364.0,0.08637236100000001,,0.08637236100000001
15016,Pickwick Electric Coop,TN,16470.0,0.11138961,,0.11138961
15023,Piedmont Electric Member Corp,NC,29138.0,0.1388303,0.0493969999999999,0.0493969999999999
15034,Pierce-Pepin Coop Services,WI,7232.0,0.14962651,,0.14962651
15045,Pike County Light & Power Co,PA,2798.0,0.12200782,,0.12200782
30517,"Pioneer Electric Coop, Inc - (AL)",AL,11934.0,0.16637295000000002,,0.16637295000000002
15073,"Pioneer Electric Coop, Inc - (KS)",KS,5007.0,0.10248542000000001,,0.10248542000000001
15086,Pioneer Power and Light Co,WI,1940.0,0.12995526999999998,0.06,0.06
15054,"Pioneer Rural Elec Coop, Inc - (OH)",OH,15845.0,0.14500534,,0.14500534
14857,Pitt & Greene Elec Member Corp,NC,7364.0,0.12758976,,0.12758976
58126,Pittsburg Power Company,CA,380.0,0.23116278999999995,,0.23116278999999995
14649,Planters Electric Member Corp,GA,15733.0,0.13271886,,0.13271886
15141,Plateau Electric Cooperative,TN,13863.0,0.11799740999999998,,0.11799740999999998
15138,"Platte-Clay Electric Coop, Inc",MO,22209.0,0.11203322,,0.11203322
60080,Pleasant Hill Community Line,IA,102.0,0.10256409999999999,,0.10256409999999999
15308,Plumas-Sierra Rural Elec Coop,CA,6747.0,0.18938434,,0.18938434
15308,Plumas-Sierra Rural Elec Coop,NV,405.0,0.17994166,,0.17994166
15175,Pointe Coupee Elec Member Corp,LA,8282.0,0.10493588000000001,,0.10493588000000001
15188,Polk County Rural Pub Pwr Dist,NE,2858.0,0.10630013999999999,,0.10630013999999999
15344,Polk-Burnett Electric Coop,WI,19362.0,0.14746704,,0.14746704
15211,Pontotoc Electric Power Assn,MS,15786.0,0.1141155,,0.1141155
15248,Portland General Electric Co,OR,791119.0,0.12504874,0.03555,0.03555
15270,Potomac Electric Power Co,DC,248659.0,0.11786611000000001,0.0426653666666666,0.0426653666666666
15270,Potomac Electric Power Co,MD,436852.0,0.14611709,0.0426653666666666,0.0426653666666666
15257,"Poudre Valley REA, Inc",CO,40627.0,0.11977366999999998,0.0562,0.0562
19156,Powder River Energy Corp,MT,47.0,0.11861925,,0.11861925
19156,Powder River Energy Corp,WY,15321.0,0.11457123,,0.11457123
15293,Powell Valley Electric Coop,TN,20280.0,0.10268338999999997,,0.10268338999999997
15293,Powell Valley Electric Coop,VA,6538.0,0.10196596,,0.10196596
15311,Prague Public Works Authority,OK,1096.0,0.11403945,,0.11403945
15291,Prairie Energy Coop,IA,3484.0,0.12862867,,0.12862867
13799,Prairie Land Electric Coop Inc,KS,13446.0,0.12507572,,0.12507572
20980,Precinct of Woodsville,NH,814.0,0.15935288,,0.15935288
15334,Prentiss County Elec Pwr Assn,MS,10905.0,0.094767438,,0.094767438
15340,Presque Isle Elec & Gas Coop,MI,31245.0,0.1544534,,0.1544534
15348,Preston Public Utilities Comm,MN,655.0,0.12166733,,0.12166733
15356,Price Electric Coop Inc,WI,8864.0,0.21005171,,0.21005171
14198,Price Municipal Corporation,UT,3480.0,0.12043092,,0.12043092
15410,Prince George Electric Coop,VA,10648.0,0.11836717999999999,0.047,0.047
15387,Princeton Public Utils Comm,MN,2183.0,0.15065102,,0.15065102
15460,Proctor Public Utilities Comm,MN,1350.0,0.094380959,,0.094380959
15432,Prospect Corporation,OH,648.0,0.13159041,,0.13159041
15444,Provo City Corp,UT,33150.0,0.11178452,,0.11178452
21095,Public Serv Comm of Yazoo City,MS,4400.0,0.10344828,,0.10344828
15466,Public Service Co of Colorado,CO,1298707.0,0.11459618999999999,0.0961798,0.0961798
15472,Public Service Co of NH,NH,365185.0,0.18579254999999997,0.0304799999999999,0.0304799999999999
15473,Public Service Co of NM,NM,476522.0,0.1404301,0.0691476,0.0691476
15474,Public Service Co of Oklahoma,OK,483536.0,0.094783538,0.0715255,0.0715255
15477,Public Service Elec & Gas Co,NJ,1783500.0,0.17253364000000002,,0.17253364000000002
15500,Puget Sound Energy Inc,WA,1039596.0,0.10805450999999999,,0.10805450999999999
40292,REA Energy Coop Inc,PA,20836.0,0.12573684,,0.12573684
7303,Raccoon Valley Electric Cooperative,IA,2277.0,0.13916800000000001,,0.13916800000000001
22814,Raft Rural Elec Coop Inc,ID,1321.0,0.089589075,,0.089589075
22814,Raft Rural Elec Coop Inc,NV,1477.0,0.098765432,,0.098765432
22814,Raft Rural Elec Coop Inc,UT,361.0,0.098283262,,0.098283262
15672,Ralls County Electric Coop,MO,5493.0,0.14762363,,0.14762363
56224,Rancho Cucamonga Municipal Utility,CA,643.0,0.15952381000000002,,0.15952381000000002
15671,Randolph Electric Member Corp,NC,30059.0,0.13398177,,0.13398177
40228,Rappahannock Electric Coop,VA,155618.0,0.12465725000000001,,0.12465725000000001
15698,Raton Public Service Company,NM,3721.0,0.15571429,,0.15571429
26916,"Ravalli County Elec Coop, Inc",MT,9738.0,0.099481199,,0.099481199
15700,Rayle Electric Membership Corp,GA,15755.0,0.13081372,,0.13081372
26934,"Red Lake Electric Coop, Inc",MN,5224.0,0.12272869,,0.12272869
26939,Red River Valley Coop Pwr Assn,MN,4057.0,0.12675224999999998,,0.12675224999999998
15746,Red River Valley Rrl Elec Assn,OK,14825.0,0.10492933,0.0700555555555555,0.0700555555555555
15750,Redwood Electric Coop,MN,3680.0,0.12166987000000001,,0.12166987000000001
15793,Redwood Falls Public Util Comm,MN,2305.0,0.10616985,,0.10616985
15804,Reedsburg Utility Comm,WI,4492.0,0.11987619000000001,0.0814999999999999,0.0814999999999999
15776,Reedy Creek Improvement Dist,FL,9.0,0.10810811,,0.10810811
15845,Renville-Sibley Coop Pwr Assn,MN,1609.0,0.12664008000000002,,0.12664008000000002
15938,Rice Lake Utilities,WI,4810.0,0.10113876,0.0473,0.0473
15811,"Rich Mountain Elec Coop, Inc",AR,7965.0,0.10792726,,0.10792726
15811,"Rich Mountain Elec Coop, Inc",OK,491.0,0.08296243499999999,,0.08296243499999999
15983,Richland Electric Coop,WI,3589.0,0.17533987999999998,,0.17533987999999998
16057,"Rio Grande Electric Coop, Inc",NM,245.0,0.15670376,,0.15670376
16057,"Rio Grande Electric Coop, Inc",TX,8749.0,0.16379456999999997,,0.16379456999999997
16063,"Rita Blanca Electric Coop, Inc",TX,2802.0,0.08342385999999999,,0.08342385999999999
16060,Riverland Energy Cooperative,WI,17287.0,0.14328538999999998,,0.14328538999999998
56536,Riverside Electric Cooperative,ID,602.0,0.065467729,,0.065467729
16101,Roanoke Electric Member Corp,NC,12095.0,0.16700714000000003,,0.16700714000000003
16179,Rochelle Municipal Utilities,IL,5884.0,0.10056036,,0.10056036
16183,Rochester Gas & Electric Corp,NY,302686.0,0.12607443,0.058112,0.058112
16181,Rochester Public Utilities,MN,52058.0,0.14906278,,0.14906278
16196,Rock Energy Cooperative,IL,9273.0,0.1330145,,0.1330145
16196,Rock Energy Cooperative,WI,7042.0,0.12758455,,0.12758455
16206,Rock Rapids Municipal Utility,IA,1120.0,0.090015993,,0.090015993
16213,Rockland Electric Co,NJ,60749.0,0.16419309999999998,,0.16419309999999998
16267,Rolling Hills Electric Coop,KS,8979.0,0.16921610999999998,,0.16921610999999998
22690,Roosevelt County Elec Coop Inc,NM,3840.0,0.094444769,,0.094444769
16164,Roosevelt Public Power Dist,NE,2083.0,0.12685467,,0.12685467
16284,"Roseau Electric Coop, Inc",MN,6251.0,0.14202275,,0.14202275
16286,Rosebud Electric Coop Inc,SD,4748.0,0.096485286,,0.096485286
55959,Roughrider Electric Cooperativ,ND,10940.0,0.10183221,,0.10183221
16368,Runestone Electric Assn,MN,13708.0,0.12481523000000001,,0.12481523000000001
16420,Rural Electric Conven Coop,IL,5484.0,0.12593872,,0.12593872
16382,"Rural Electric Coop, Inc",OK,8710.0,0.11217955,,0.11217955
17038,RushShelby Energy,IN,14408.0,0.14396215,,0.14396215
16461,"Rusk County Electric Coop, Inc",TX,19210.0,0.11265359000000001,,0.11265359000000001
16496,Rutherford Elec Member Corp,NC,65536.0,0.11422807,,0.11422807
16851,SE-MA-NO Electric Coop,MO,5829.0,0.09460139399999999,,0.09460139399999999
16805,SEMO Electric Cooperative,MO,10627.0,0.10870971,,0.10870971
16511,Sac-Osage Electric Coop Inc,MO,10447.0,0.13165337,,0.13165337
16534,Sacramento Municipal Util Dist,CA,567232.0,0.15278847,0.0734666666666666,0.0734666666666666
16557,Salem City Corporation - (UT),UT,2412.0,0.11495346000000001,,0.11495346000000001
16555,Salem Electric - (OR),OR,18005.0,0.09820632700000001,,0.09820632700000001
16565,Salmon River Electric Coop Inc,ID,2263.0,0.09316932700000001,,0.09316932700000001
16587,Salt River Electric Coop Corp,KY,50550.0,0.08769953700000001,0.04895,0.04895
16572,Salt River Project,AZ,974693.0,0.11448359999999999,0.0593499999999999,0.0593499999999999
16613,Sam Houston Electric Coop Inc,TX,73497.0,0.11624551999999998,,0.11624551999999998
16638,"San Bernard Electric Coop, Inc",TX,29153.0,0.13263463,,0.13263463
16609,San Diego Gas & Electric Co,CA,1311290.0,0.25508976,0.2205608333333333,0.2205608333333333
16616,"San Isabel Electric Assn, Inc",CO,22028.0,0.15980384,,0.15980384
16603,"San Luis Valley R E C, Inc",CO,8684.0,0.17081876000000001,,0.17081876000000001
16622,"San Miguel Power Assn, Inc",CO,11388.0,0.15856712,,0.15856712
16627,San Patricio Electric Coop Inc,TX,9326.0,0.12754322,,0.12754322
16629,Sand Mountain Electric Coop,AL,25929.0,0.1134413,,0.1134413
16649,Sangre De Cristo Elec Assn Inc,CO,11491.0,0.17334882000000001,,0.17334882000000001
16606,"Santee Electric Coop, Inc",SC,34251.0,0.14428962,,0.14428962
16674,Satilla Rural Elec Member Corporation,GA,51565.0,0.11188147000000001,,0.11188147000000001
16865,Sawnee Electric Membership Corporation,GA,169011.0,0.1134459,0.0445,0.0445
16740,Scenic Rivers Energy Coop,IL,12.0,0.12201835000000001,,0.12201835000000001
16740,Scenic Rivers Energy Coop,WI,13339.0,0.13630254,,0.13630254
16920,Sedgwick County El Coop Assn Inc,KS,5836.0,0.13309843000000002,,0.13309843000000002
16930,Sequachee Valley Electric Coop,TN,30994.0,0.11354338,,0.11354338
16949,Sevier County Electric System,TN,36141.0,0.10014227999999999,,0.10014227999999999
16951,Seville Board of Public Affairs,OH,1674.0,0.13572829,,0.13572829
16971,Shakopee Public Utilities Comm,MN,16743.0,0.13012486,,0.13012486
17011,Shawano Municipal Utilities,WI,4268.0,0.10600545,0.0658,0.0658
17033,Sheffield Utilities,AL,15412.0,0.10975555,,0.10975555
17040,"Shelby Electric Coop, Inc",IL,9713.0,0.16791967,,0.16791967
17044,"Shelby Energy Co-op, Inc",KY,16365.0,0.10531381,,0.10531381
17066,Shenandoah Valley Elec Coop,VA,81151.0,0.11362042000000001,,0.11362042000000001
16759,"Sheridan Electric Coop, Inc",MT,2126.0,0.083411912,,0.083411912
16759,"Sheridan Electric Coop, Inc",ND,172.0,0.08704,,0.08704
23326,"Sierra Electric Coop, Inc",NM,3601.0,0.19300524,0.0756,0.0756
17166,Sierra Pacific Power Co,NV,309987.0,0.10178569,0.05722,0.05722
17252,Singing River Elec Cooperative,AL,325.0,0.11226395000000002,,0.11226395000000002
17252,Singing River Elec Cooperative,MS,67967.0,0.11433805,,0.11433805
17267,Sioux Valley SW Elec Coop,MN,3365.0,0.11446616000000001,,0.11446616000000001
17267,Sioux Valley SW Elec Coop,SD,20097.0,0.11513391,,0.11513391
17290,Slash Pine Elec Member Corp,GA,8165.0,0.12553595,,0.12553595
17320,Sleepy Eye Public Utility Comm,MN,1596.0,0.11311699000000003,,0.11311699000000003
17324,Slinger Utilities,WI,2195.0,0.11421345000000001,0.058,0.058
17261,Slope Electric Coop Inc,ND,3164.0,0.11590655,,0.11590655
17832,Snapping Shoals El Member Corp,GA,98319.0,0.10078096,,0.10078096
17492,"Socorro Electric Coop, Inc",NM,10238.0,0.15650424,,0.15650424
40167,"Somerset Rural Elec Coop, Inc",PA,12375.0,0.11656515,,0.11656515
17534,"South Alabama Elec Coop, Inc",AL,16098.0,0.13475714,,0.13475714
17543,South Carolina Public Service Authority,SC,160917.0,0.11436968999999998,,0.11436968999999998
17540,"South Central Ark El Coop, Inc",AR,9067.0,0.11933484999999999,,0.11933484999999999
17550,South Central Electric Assn,MN,4790.0,0.12993989,,0.12993989
12929,South Central Indiana REMC,IN,33614.0,0.15402726,0.08097,0.08097
18085,South Central Power Company,OH,111779.0,0.12629217,,0.12629217
17548,South Central Public Pwr Dist,NE,3741.0,0.093465551,,0.093465551
17564,South Kentucky Rural E C C,KY,62501.0,0.1014696,,0.1014696
17564,South Kentucky Rural E C C,TN,156.0,0.10711354000000001,,0.10711354000000001
17565,South Louisiana Elec Coop Assn,LA,17517.0,0.090440416,,0.090440416
17561,South Plains Electric Coop Inc,TX,45717.0,0.096522354,,0.096522354
17572,South River Elec Member Corp,NC,42977.0,0.12805993000000002,,0.12805993000000002
17576,"South Side Electric, Inc",ID,950.0,0.060179156000000004,,0.060179156000000004
17588,South Vienna Corporation,OH,209.0,0.11650485,,0.11650485
17592,Southeast Colorado Power Assn,CO,7867.0,0.16654955000000002,0.0927265,0.0927265
17593,"Southeast Electric Coop, Inc",MT,2043.0,0.13235994,,0.13235994
17593,"Southeast Electric Coop, Inc",SD,26.0,0.13636364,,0.13636364
17593,"Southeast Electric Coop, Inc",WY,10.0,0.11464968,,0.11464968
17603,Southeastern Electric Coop Inc - (OK),OK,14454.0,0.10992581,,0.10992581
19293,Southeastern Electric Coop Inc - (SD),SD,16703.0,0.11295231,,0.11295231
17585,"Southeastern IL Elec Coop, Inc",IL,22250.0,0.13469693,,0.13469693
17599,Southeastern Indiana R E M C,IN,25359.0,0.142029,,0.142029
17609,Southern California Edison Co,CA,3432735.0,0.18215722,0.0846699999999999,0.0846699999999999
17631,Southern Illinois Elec Coop,IL,10766.0,0.16024470000000002,,0.16024470000000002
17633,Southern Indiana Gas & Elec Co,IN,129606.0,0.15696874,,0.15696874
19445,"Southern Indiana R E C, Inc",IN,8744.0,0.12999583,,0.12999583
17643,"Southern Iowa Elec Coop, Inc",IA,4562.0,0.15658950000000002,,0.15658950000000002
17637,Southern Maryland Elec Coop Inc,MD,149028.0,0.11429674,,0.11429674
17646,"Southern Pine Elec Coop, Inc",AL,20120.0,0.11702162,,0.11702162
17647,Southern Pine Electric Cooperative,MS,63120.0,0.11951919,0.06419,0.06419
60839,Southern Pioneer Electric Company,KS,12498.0,0.14683849000000002,,0.14683849000000002
17642,Southern Public Power District,NE,15119.0,0.094842833,,0.094842833
10624,Southern Rivers Energy,GA,18869.0,0.12870495,,0.12870495
21244,"Southside Electric Coop, Inc",VA,54903.0,0.14518573,,0.14518573
17671,Southwest Arkansas E C C,AR,24210.0,0.10728613,,0.10728613
17671,Southwest Arkansas E C C,OK,218.0,0.10813241,,0.10813241
17671,Southwest Arkansas E C C,TX,1038.0,0.10135597,,0.10135597
27238,"Southwest Electric Coop, Inc",MO,39423.0,0.10985497999999999,,0.10985497999999999
49986,Southwest Iowa Rural Elec Coop,IA,5586.0,0.12310322000000001,,0.12310322000000001
17684,Southwest Louisiana E M C,LA,102586.0,0.09216293800000001,,0.09216293800000001
17683,Southwest Mississippi E P A,MS,23093.0,0.12630422,,0.12630422
17692,Southwest Public Power Dist,NE,2176.0,0.097485245,,0.097485245
17681,Southwest Rural Elec Assn Inc,OK,3560.0,0.12880846,,0.12880846
17681,Southwest Rural Elec Assn Inc,TX,2294.0,0.12915511999999998,,0.12915511999999998
17694,Southwest Tennessee E M C,TN,42595.0,0.11342143,,0.11342143
17693,"Southwest Texas Elec Coop, Inc",TX,5644.0,0.12336648000000001,,0.12336648000000001
17697,Southwestern Electric Coop Inc - (IL),IL,23017.0,0.13248838,,0.13248838
17715,Southwestern Electric Coop Inc - (NM),CO,5.0,0.17702703,,0.17702703
17715,Southwestern Electric Coop Inc - (NM),NM,1418.0,0.26244157,,0.26244157
17715,Southwestern Electric Coop Inc - (NM),OK,3.0,0.23142856999999997,,0.23142856999999997
17715,Southwestern Electric Coop Inc - (NM),TX,13.0,0.24579438999999997,,0.24579438999999997
17698,Southwestern Electric Power Co,AR,103790.0,0.10234597000000002,,0.10234597000000002
17698,Southwestern Electric Power Co,LA,205697.0,0.10735927999999999,,0.10735927999999999
17698,Southwestern Electric Power Co,TX,152519.0,0.10291964,,0.10291964
17718,Southwestern Public Service Co,NM,97747.0,0.09853935,0.070574,0.070574
17718,Southwestern Public Service Co,TX,214908.0,0.10025935000000001,0.070574,0.070574
17732,Spanish Fork City Corporation,UT,11861.0,0.09770242700000001,,0.09770242700000001
17838,"Spoon River Electric Coop, Inc",IL,4681.0,0.17747185999999998,,0.17747185999999998
17844,Spring City Corporation,UT,645.0,0.082956059,,0.082956059
17824,Spring Valley Pub Utils Comm,MN,1151.0,0.17417345,,0.17417345
17826,"Springer Electric Coop, Inc",NM,2429.0,0.18378112000000002,0.07076,0.07076
17836,Springfield Public Utils Comm - (MN),MN,972.0,0.1505,,0.1505
17868,St Croix Electric Coop,WI,10284.0,0.12424853000000002,,0.12424853000000002
17979,Stanton County Public Pwr Dist,NE,1790.0,0.11022449,,0.11022449
18019,Stearns Cooperative Elec Assn,MN,25139.0,0.11803364999999999,,0.11803364999999999
18047,Steele-Waseca Cooperative Electric,MN,10321.0,0.14557722,,0.14557722
18100,Steuben County Rural E M C,IN,9083.0,0.12286685999999998,,0.12286685999999998
18102,"Steuben Rural Elec Coop, Inc",NY,6096.0,0.12349983000000002,,0.12349983000000002
18125,Stillwater Utilities Authority,OK,19077.0,0.11106052999999999,,0.11106052999999999
18206,Strawberry Electric Serv Dist,UT,3484.0,0.10865531,,0.10865531
40291,"Sullivan County R E C, Inc - (PA)",PA,5969.0,0.17731919000000002,,0.17731919000000002
18280,Sulphur Springs Valley E C Inc,AZ,44589.0,0.13124737,0.101727,0.101727
18316,"Sumner-Cowley Elec Coop, Inc",KS,3267.0,0.15647109,,0.15647109
18304,"Sumter Electric Coop, Inc",FL,197388.0,0.12232402999999999,,0.12232402999999999
18305,Sumter Electric Member Corp,GA,14777.0,0.13118122,,0.13118122
18312,Sun Prairie Utilities,WI,15004.0,0.11045413,0.1378,0.11045413
18401,"Sun River Electric Coop, Inc",MT,4484.0,0.13452751,,0.13452751
18336,Superior Water and Light Co,WI,12767.0,0.12525264,0.0446999999999999,0.0446999999999999
18260,Surprise Valley Electrification,CA,2826.0,0.10024017,,0.10024017
18260,Surprise Valley Electrification,NV,4.0,0.10232557999999999,,0.10232557999999999
18260,Surprise Valley Electrification,OR,1177.0,0.09847929999999999,,0.09847929999999999
18339,Surry-Yadkin Elec Member Corp,NC,26940.0,0.15228806,0.0611,0.0611
40299,Sussex Rural Electric Coop Inc,NJ,11738.0,0.12521371,,0.12521371
18360,Suwannee Valley Elec Coop Inc,FL,24015.0,0.12368572,,0.12368572
18199,"Swisher Electric Coop, Inc",TX,3322.0,0.1071536,,0.1071536
18395,Sylacauga Utilities Board,AL,5213.0,0.098067601,,0.098067601
18446,T I P Rural Electric Coop,IA,6066.0,0.12083709000000001,,0.12083709000000001
56503,TDX Manley Generating LLC,AK,81.0,1.0961538,,1.0961538
18433,Tahlequah Public Works Authority,OK,9605.0,0.090064848,,0.090064848
18447,Tallahatchie Valley E P A,MS,21375.0,0.11027473,,0.11027473
18203,Tallapoosa River Elec Coop Inc,AL,27174.0,0.11782231,,0.11782231
18449,"Talquin Electric Coop, Inc",FL,51682.0,0.13348176,,0.13348176
18454,Tampa Electric Co,FL,698493.0,0.10077238000000001,0.0631,0.0631
18474,Tanana Power Co Inc,AK,108.0,0.70555556,,0.70555556
18448,Tanner Electric Coop,WA,4606.0,0.13128568,,0.13128568
18480,Tatitlek Electric Utility,AK,40.0,0.9279999999999999,,0.9279999999999999
18498,Taylor County Rural E C C,KY,23822.0,0.09304710699999999,0.0,0.0
18383,Taylor Electric Coop - (WI),WI,4150.0,0.14537508000000002,,0.14537508000000002
27369,Taylor Electric Coop Inc - (TX),TX,15663.0,0.1510593,,0.1510593
18524,Tecumseh Utility Authority,OK,2016.0,0.11541226,,0.11541226
18643,Tennessee Valley Electric Coop,TN,16139.0,0.11366049,,0.11366049
8884,Terrebonne Parish Consol Gov't,LA,11442.0,0.077842473,,0.077842473
13214,The Narragansett Electric Co,RI,392129.0,0.21809504000000002,,0.21809504000000002
15263,The Potomac Edison Company,MD,215233.0,0.10727711000000001,,0.10727711000000001
15263,The Potomac Edison Company,WV,126158.0,0.10165275,,0.10165275
18997,The Toledo Edison Co,OH,89450.0,0.1229887,,0.1229887
18499,Three Notch Elec Member Corp,GA,13504.0,0.13871999000000002,,0.13871999000000002
16751,Three Rivers Electric Coop,MO,21533.0,0.1080784,,0.1080784
18895,Thumb Electric Coop of Mich,MI,11213.0,0.13477233,0.04357,0.04357
18901,Thurmont Municipal Light Co,MD,2492.0,0.091083694,,0.091083694
19108,Tideland Electric Member Corp,NC,20421.0,0.15186696,,0.15186696
18917,Tillamook Peoples Utility Dist,OR,19299.0,0.10019745000000001,,0.10019745000000001
18940,Tipmont Rural Elec Member Corp,IN,26398.0,0.14119949,0.072501,0.072501
18943,Tippah Electric Power Assn,MS,10350.0,0.1132183,,0.1132183
18942,Tipton Municipal Electric Util,IN,3292.0,0.098299447,,0.098299447
18951,Tishomingo County E P A,MS,10973.0,0.10846823999999998,,0.10846823999999998
27422,Todd-Wadena Electric Coop,MN,8002.0,0.11075646,,0.11075646
14543,Tohono O'Odham Utility Authority,AZ,3134.0,0.12575316,,0.12575316
19027,"Tombigbee Electric Coop, Inc",AL,8095.0,0.13635797,,0.13635797
19007,Tombigbee Electric Power Assn,MS,36644.0,0.10607123,,0.10607123
19022,Tongue River Electric Coop Inc,MT,4282.0,0.14089603,,0.14089603
157,Town of Advance - (IN),IN,238.0,0.12166131999999999,,0.12166131999999999
719,Town of Apex- (NC),NC,23377.0,0.10246722999999999,0.0555,0.0555
789,Town of Argos,IN,748.0,0.12858029,,0.12858029
902,Town of Ashburnham - (MA),MA,2852.0,0.13549038,,0.13549038
906,Town of Ashland,NH,1368.0,0.16129032,,0.16129032
1028,Town of Avilla - (IN),IN,1022.0,0.10411338,,0.10411338
1036,Town of Ayden - (NC),NC,3633.0,0.11481517999999999,,0.11481517999999999
1119,Town of Bainbridge - (IN),IN,322.0,0.11212575000000001,,0.11212575000000001
1208,Town of Bargersville - (IN),IN,3175.0,0.10714380999999999,,0.10714380999999999
1779,Town of Basin - (WY),WY,585.0,0.16371490000000002,,0.16371490000000002
1456,Town of Bedford - (VA),VA,5821.0,0.12636466000000002,,0.12636466000000002
1494,Town of Belhaven - (NC),NC,907.0,0.13622359,,0.13622359
1523,Town of Belmont - (MA),MA,10811.0,0.20931246,,0.20931246
1571,Town of Benson - (NC),NC,1564.0,0.13822633,,0.13822633
1615,Town of Berlin - (MD),MD,2132.0,0.11867072000000001,,0.11867072000000001
202,Town of Black Creek - (NC),NC,645.0,0.12756239,,0.12756239
1795,Town of Blackstone - (VA),VA,1749.0,0.11149001,,0.11149001
1987,Town of Bostic - (NC),NC,178.0,0.12074989,,0.12074989
2064,Town of Boyce,LA,331.0,0.11054842999999999,,0.11054842999999999
2086,Town of Boylston - (MA),MA,2161.0,0.11889546,,0.11889546
2144,Town of Braintree - (MA),MA,14013.0,0.14261032,,0.14261032
2268,Town of Braman - (OK),OK,161.0,0.15606061000000002,,0.15606061000000002
2236,Town of Brinson - (GA),GA,129.0,0.12427300000000001,,0.12427300000000001
2304,Town of Brookston - (IN),IN,748.0,0.09766996500000001,,0.09766996500000001
3230,Town of Centerville - (IN),IN,1282.0,0.10620737,,0.10620737
3323,Town of Chalmers - (IN),IN,299.0,0.14046440999999998,,0.14046440999999998
3447,Town of Chester,MA,602.0,0.23797841,,0.23797841
3732,Town of Clayton,DE,1427.0,0.14377658000000001,,0.14377658000000001
3731,Town of Clayton,NC,6432.0,0.1431227,,0.1431227
3815,Town of Coatesville - (IN),IN,268.0,0.097736881,,0.097736881
4147,Town of Concord - (MA),MA,7051.0,0.16722480999999997,0.0549999999999999,0.0549999999999999
4365,Town of Cornelius - (NC),NC,3450.0,0.10950528,,0.10950528
4486,Town of Crane - (IN),IN,90.0,0.15902098,,0.15902098
4619,Town of Culpeper- (VA),VA,4679.0,0.13196817,,0.13196817
4739,Town of Dallas - (NC),NC,3236.0,0.10044101,,0.10044101
5480,Town of Danvers,MA,11443.0,0.14893228,,0.14893228
5372,Town of Drexel - (NC),NC,1189.0,0.13137398,,0.13137398
5071,Town of Dunreith - (IN),IN,125.0,0.12718894,,0.12718894
5631,Town of Eatonville - (WA),WA,1047.0,0.089544955,,0.089544955
6710,Town of Edenton - (NC),NC,3363.0,0.12182190999999999,,0.12182190999999999
5794,Town of Elkton,VA,929.0,0.10298546,,0.10298546
5896,Town of Enfield - (NC),NC,1046.0,0.15624404,,0.15624404
5961,Town of Erwin - (TN),TN,7596.0,0.10972514,,0.10972514
5997,Town of Estes Park,CO,8057.0,0.14812791,0.0973633333333333,0.0973633333333333
5928,Town of Etna Green,IN,333.0,0.14293948,,0.14293948
6209,Town of Farmville - (NC),NC,2405.0,0.13105551000000001,,0.13105551000000001
6276,Town of Ferdinand - (IN),IN,658.0,0.082826421,,0.082826421
6418,Town of Fleming - (CO),CO,201.0,0.15890751,,0.15890751
6580,Town of Forest City,NC,3186.0,0.12990817,,0.12990817
6509,Town of Fort Laramie- (WY),WY,157.0,0.13973064000000002,,0.13973064000000002
6618,Town of Fort Supply - (OK),OK,190.0,0.13714703,,0.13714703
6613,Town of Fountain - (NC),NC,260.0,0.17252174,,0.17252174
6735,Town of Frankton - (IN),IN,1003.0,0.11258385,,0.11258385
6780,Town of Fremont - (NC),NC,640.0,0.14610272,,0.14610272
6803,Town of Front Royal,VA,6656.0,0.11866088,,0.11866088
7130,Town of Georgetown - (MA),MA,3063.0,0.17926796,,0.17926796
7478,Town of Granada - (CO),CO,219.0,0.17082786,,0.17082786
7496,Town of Granite Falls - (NC),NC,2069.0,0.12332276,,0.12332276
7715,Town of Groton - (MA),MA,4414.0,0.1310462,0.0984999999999999,0.0984999999999999
7723,Town of Groveland - (MA),MA,2593.0,0.16717901999999998,,0.16717901999999998
7759,Town of Guernsey - (WY),WY,641.0,0.23929471000000002,,0.23929471000000002
7760,Town of Gueydan,LA,796.0,0.10497849000000001,,0.10497849000000001
7996,Town of Hamilton - (NC),NC,209.0,0.13331666,,0.13331666
8104,Town of Hardwick,VT,4025.0,0.18019535,,0.18019535
8311,Town of Haxtun - (CO),CO,460.0,0.14165819000000002,,0.14165819000000002
8571,Town of High Point,NC,36729.0,0.12775401,,0.12775401
8677,Town of Hobgood,NC,202.0,0.15537886,,0.15537886
8715,Town of Holden - (MA),MA,7663.0,0.14103278,,0.14103278
